Nama Stasiun ,WMO ID,Tanggal,Suhu Minimum,Suhu Maksimum,Suhu Rata-rata,Kelembaban Rata-rata,Curah Hujan,Lama Penyinaran,Kecepatan Angin Rata-rata,Kecepatan Angin Terbesar,NINO12,NINO3,NINO3.4,NINO4
Stasiun Meteorologi Perak I,96933,04/07/1987,23.5,31.4,28.1,87,0,7.9,3,5,0.8643352,1.218358,1.281506,0.7826355
Stasiun Meteorologi Perak I,96933,05/07/1987,25.2,31.8,27,85,0,7.1,2,5,0.9346086,1.2811,1.235421,0.6786218
Stasiun Meteorologi Perak I,96933,06/07/1987,23.4,31.6,28.4,86,0,8,3,7,0.9202808,1.339455,1.21573,0.5222066
Stasiun Meteorologi Perak I,96933,07/07/1987,21.6,31.2,27.4,82,0,7,3,4,0.7972095,1.397314,1.222328,0.4320193
Stasiun Meteorologi Perak I,96933,08/07/1987,22.6,31.8,26.2,80,0,7.9,3,4,0.8080758,1.396168,1.256673,0.4098852
Stasiun Meteorologi Perak I,96933,09/07/1987,21.6,31.8,26.8,79,0,8,3,4,0.7694322,1.35921,1.291636,0.4450952
Stasiun Meteorologi Perak I,96933,10/07/1987,23,31.6,26.6,79,0,8,3,4,0.7587295,1.337624,1.328586,0.4879852
Stasiun Meteorologi Perak I,96933,11/07/1987,22,31.8,26.6,78,0,6.9,2,3,0.7987407,1.324649,1.347051,0.5545579
Stasiun Meteorologi Perak I,96933,12/07/1987,23,32.2,27,82,0.2,8,2,4,0.858355,1.320538,1.331441,0.5952399
Stasiun Meteorologi Perak I,96933,13/07/1987,22,31.6,27.1,81,0,7,2,4,1.001614,1.352534,1.292727,0.6749414
Stasiun Meteorologi Perak I,96933,14/07/1987,23,31,26.3,84,3.3,1.7,3,4,0.9342342,1.327263,1.224652,0.6705501
Stasiun Meteorologi Perak I,96933,15/07/1987,23.7,31.4,27.3,84,20.6,7.3,3,5,0.9603229,1.269472,1.197759,0.6733593
Stasiun Meteorologi Perak I,96933,16/07/1987,25.5,31,27,90,0,7.8,3,5,0.9394859,1.268409,1.228125,0.6068737
Stasiun Meteorologi Perak I,96933,17/07/1987,24.4,31.6,28.4,84,0,8,3,4,0.9520963,1.300922,1.203911,0.5150812
Stasiun Meteorologi Perak I,96933,18/07/1987,22.8,31.6,27.6,85,0,7.8,2,5,0.9450191,1.245925,1.130258,0.38646
Stasiun Meteorologi Perak I,96933,19/07/1987,21.8,31.8,27.1,79,0,8,2,5,0.8966309,1.133833,1.087513,0.3380525
Stasiun Meteorologi Perak I,96933,20/07/1987,23.7,31.6,27,82,0,8,2,4,0.6875563,1.060889,1.104198,0.3392032
Stasiun Meteorologi Perak I,96933,21/07/1987,22.4,31.2,27,84,0,8,3,6,0.6265405,1.016917,1.082295,0.3244458
Stasiun Meteorologi Perak I,96933,22/07/1987,25,31.2,26.4,91,0,7.9,2,4,0.4505015,1.019945,1.095417,0.2375428
Stasiun Meteorologi Perak I,96933,23/07/1987,25.4,31.8,27.7,86,0,7.3,3,6,0.3672281,0.9837286,1.030452,0.1470565
Stasiun Meteorologi Perak I,96933,24/07/1987,25,31.7,27.8,86,0,7.5,3,7,0.3425872,1.0351,1.089263,0.3342505
Stasiun Meteorologi Perak I,96933,25/07/1987,24.5,31.4,27.5,85,0,7.8,3,6,0.2841086,1.137796,1.178585,0.4464857
Stasiun Meteorologi Perak I,96933,26/07/1987,24.8,31.4,27.5,81,0,8,2,4,0.3091649,1.164065,1.203482,0.4535396
Stasiun Meteorologi Perak I,96933,27/07/1987,23.7,31,27.2,84,0,8,2,3,0.3273041,1.174999,1.292509,0.4373725
Stasiun Meteorologi Perak I,96933,28/07/1987,25.2,31.2,26.9,80,0,8,2,4,0.3724095,1.237182,1.346113,0.5663936
Stasiun Meteorologi Perak I,96933,29/07/1987,24.7,32,28,82,0,7.6,2,4,0.4511977,1.159544,1.370091,0.6795065
Stasiun Meteorologi Perak I,96933,30/07/1987,25,32.2,28.2,84,0,8,2,4,0.4743647,1.145414,1.331776,0.6568361
Stasiun Meteorologi Perak I,96933,31/07/1987,22.5,32.8,28.7,74,0,8,2,3,0.5740945,1.108264,1.305415,0.7879633
Stasiun Meteorologi Perak I,96933,01/08/1987,22,32,26.8,76,0,8,2,4,0.7375683,1.080553,1.352473,0.8845106
Stasiun Meteorologi Perak I,96933,02/08/1987,22,32.2,27.1,75,0,8,2,4,0.6759026,1.12839,1.396983,0.8749787
Stasiun Meteorologi Perak I,96933,03/08/1987,21.5,32.2,26.6,77,0,8,3,5,0.5790967,1.124451,1.352782,0.8598701
Stasiun Meteorologi Perak I,96933,04/08/1987,21,32.2,26.4,72,0,8,2,5,0.4441684,1.169536,1.293467,0.8262454
Stasiun Meteorologi Perak I,96933,05/08/1987,21,32.4,27.1,69,0,8,2,3,0.4196895,1.110302,1.237478,0.7556766
Stasiun Meteorologi Perak I,96933,06/08/1987,21.5,33.4,26.8,73,0,4.8,2,4,0.4757834,1.057208,1.29368,0.7043756
Stasiun Meteorologi Perak I,96933,07/08/1987,23,32.4,26.7,75,0,8,2,5,0.5483553,0.9856225,1.270018,0.6667257
Stasiun Meteorologi Perak I,96933,08/08/1987,22.5,31.2,26.8,78,0,8,2,6,0.5913382,0.8938712,1.116457,0.598621
Stasiun Meteorologi Perak I,96933,09/08/1987,22.4,32,27,78,0,8,2,6,0.7497784,0.828853,0.9429092,0.512993
Stasiun Meteorologi Perak I,96933,10/08/1987,20.5,31.2,26.4,82,0,8,3,8,0.8486583,0.8171105,0.8948528,0.4314364
Stasiun Meteorologi Perak I,96933,11/08/1987,21,31.8,26,80,0,8,2,4,0.7884889,0.8121739,0.8918927,0.4735372
Stasiun Meteorologi Perak I,96933,12/08/1987,21.6,32,25.9,80,0,8,2,7,0.7935415,0.8985437,1.046876,0.5473082
Stasiun Meteorologi Perak I,96933,13/08/1987,20,31.8,26.4,76,0,8,2,6,0.7542918,1.053302,1.211298,0.5109805
Stasiun Meteorologi Perak I,96933,14/08/1987,20,31.8,25.8,70,0,8,2,6,0.7545654,1.074444,1.303946,0.5331553
Stasiun Meteorologi Perak I,96933,15/08/1987,20.5,32.6,26,65,0,8,3,5,0.7601837,1.107258,1.282433,0.5788347
Stasiun Meteorologi Perak I,96933,16/08/1987,21.4,32.8,26.6,64,0,8,2,4,0.9390826,1.147647,1.347402,0.6331057
Stasiun Meteorologi Perak I,96933,17/08/1987,22,32.6,27.5,62,0,8,2,5,0.9959176,1.146478,1.424879,0.6518996
Stasiun Meteorologi Perak I,96933,18/08/1987,23,32.4,26.8,69,0,8,3,5,1.132628,1.141515,1.422467,0.6135237
Stasiun Meteorologi Perak I,96933,19/08/1987,22.5,31.3,27.1,71,0,8,3,4,1.160692,1.201304,1.446885,0.5281473
Stasiun Meteorologi Perak I,96933,20/08/1987,21,32.4,26.2,74,0,7.5,2,4,1.17861,1.260536,1.478326,0.5099238
Stasiun Meteorologi Perak I,96933,21/08/1987,21,33.2,26.9,62,0,8,3,4,1.134343,1.299204,1.422624,0.5325786
Stasiun Meteorologi Perak I,96933,22/08/1987,21,33.2,26.2,73,0,8,2,5,1.032217,1.302964,1.39832,0.5367022
Stasiun Meteorologi Perak I,96933,23/08/1987,23,33.1,27.1,65,0,8,2,6,0.9089877,1.367483,1.427332,0.442823
Stasiun Meteorologi Perak I,96933,24/08/1987,23,33.2,26.8,70,0,4.6,2,5,0.7554588,1.470528,1.528334,0.4395587
Stasiun Meteorologi Perak I,96933,25/08/1987,22.5,32.2,27.9,69,0,7.5,2,7,0.691702,1.503185,1.573877,0.4236442
Stasiun Meteorologi Perak I,96933,26/08/1987,23,33,28.3,66,0,8,2,6,0.6310224,1.484775,1.524925,0.4449235
Stasiun Meteorologi Perak I,96933,27/08/1987,21.6,32.2,27.6,65,0,6.7,2,5,0.5841235,1.380539,1.413344,0.5053391
Stasiun Meteorologi Perak I,96933,28/08/1987,22,32,27.3,67,0,7.8,3,7,0.4803873,1.315332,1.344501,0.5461172
Stasiun Meteorologi Perak I,96933,29/08/1987,22.4,33.8,27.4,66,0,7.3,3,5,0.3583501,1.264379,1.316985,0.5389393
Stasiun Meteorologi Perak I,96933,30/08/1987,22,32.8,27.7,64,0,8,3,7,0.2619396,1.31152,1.436686,0.5519875
Stasiun Meteorologi Perak I,96933,31/08/1987,23,33,27.6,69,0,8,3,4,0.2739858,1.35031,1.531811,0.5012055
Stasiun Meteorologi Perak I,96933,01/09/1987,23.2,35,28.9,61,0,7.3,2,6,0.3482676,1.293208,1.585986,0.4386305
Stasiun Meteorologi Perak I,96933,02/09/1987,24.5,33.2,27.4,72,0,7.6,3,6,0.3810781,1.302494,1.564743,0.4349548
Stasiun Meteorologi Perak I,96933,03/09/1987,23.3,33.8,28.6,63,0,8,3,7,0.4491401,1.34983,1.453659,0.429797
Stasiun Meteorologi Perak I,96933,04/09/1987,21.2,32.4,27.7,62,0,8,3,7,0.4425385,1.33281,1.263104,0.3072771
Stasiun Meteorologi Perak I,96933,05/09/1987,21.5,32.8,27.6,59,0,8,2,4,0.4444165,1.345186,1.154873,0.2762502
Stasiun Meteorologi Perak I,96933,06/09/1987,21.5,33.2,28.2,59,0,8,3,5,0.6638253,1.308637,1.209017,0.318652
Stasiun Meteorologi Perak I,96933,07/09/1987,21.6,34.2,27,64,0,8,3,5,0.6650407,1.270464,1.206424,0.1906218
Stasiun Meteorologi Perak I,96933,08/09/1987,21.9,33.6,27.4,57,0,8,3,4,0.8432798,1.301563,1.242128,0.1242199
Stasiun Meteorologi Perak I,96933,09/09/1987,22,33.5,27.4,65,0,8,2,5,0.9887639,1.319631,1.344636,0.2586525
Stasiun Meteorologi Perak I,96933,10/09/1987,22.4,33,27.3,63,0,8,3,6,1.004374,1.333279,1.398178,0.3028522
Stasiun Meteorologi Perak I,96933,11/09/1987,23.8,34.4,28.4,61,0,8,3,5,0.9543712,1.38973,1.34043,0.3834681
Stasiun Meteorologi Perak I,96933,12/09/1987,23.7,33.8,27.3,72,0,7,3,5,0.8829305,1.424422,1.288379,0.4568063
Stasiun Meteorologi Perak I,96933,13/09/1987,22.2,32.8,28.5,62,0,7,3,6,0.8429856,1.470392,1.329557,0.5921444
Stasiun Meteorologi Perak I,96933,14/09/1987,22.4,33,27.4,63,0,8,2,6,0.7798255,1.484123,1.392943,0.6720733
Stasiun Meteorologi Perak I,96933,15/09/1987,25,33.6,27.6,64,0,8,3,6,0.6920233,1.511967,1.519476,0.6689379
Stasiun Meteorologi Perak I,96933,16/09/1987,25.2,33,29.2,65,0,8,3,6,0.6341347,1.563293,1.645262,0.7720684
Stasiun Meteorologi Perak I,96933,17/09/1987,26.4,33,29,68,0,8,4,6,0.5734732,1.559433,1.716852,0.8576242
Stasiun Meteorologi Perak I,96933,18/09/1987,25.2,32.8,29.3,69,0,8,4,7,0.6389512,1.521343,1.670404,0.8379997
Stasiun Meteorologi Perak I,96933,19/09/1987,23.8,34,29.3,64,0,8,3,6,0.6201105,1.436992,1.52676,0.8156801
Stasiun Meteorologi Perak I,96933,20/09/1987,23.4,34.8,29.9,56,0,8,3,8,0.6224569,1.355432,1.374222,0.8044876
Stasiun Meteorologi Perak I,96933,21/09/1987,23.4,33.8,28.2,61,0,8,3,8,0.7753273,1.488215,1.393383,0.7677646
Stasiun Meteorologi Perak I,96933,22/09/1987,23.5,34,27.9,68,0,8,3,6,0.9239451,1.586002,1.395466,0.761476
Stasiun Meteorologi Perak I,96933,23/09/1987,24.9,33.2,27.9,66,0,8,4,8,0.9690145,1.609564,1.345209,0.6626374
Stasiun Meteorologi Perak I,96933,24/09/1987,23.8,33.8,28.2,61,0,8,3,4,1.023444,1.664335,1.373106,0.5749118
Stasiun Meteorologi Perak I,96933,25/09/1987,24,33.4,29.3,67,0,7.2,3,6,1.336987,1.753786,1.452212,0.6550618
Stasiun Meteorologi Perak I,96933,26/09/1987,23.8,33.6,28.6,68,0,7.8,3,6,1.297037,1.750722,1.444573,0.6930541
Stasiun Meteorologi Perak I,96933,27/09/1987,23.2,35,29.3,61,0,8,3,5,1.101213,1.697274,1.357863,0.7098585
Stasiun Meteorologi Perak I,96933,28/09/1987,24.5,35.5,29.5,58,0,8,3,5,1.022113,1.611275,1.26723,0.617815
Stasiun Meteorologi Perak I,96933,29/09/1987,25,35.8,29.1,64,0,7.9,3,4,1.050779,1.40507,1.222471,0.5768672
Stasiun Meteorologi Perak I,96933,30/09/1987,24.2,35.2,29.5,66,0,7.5,2,4,1.083321,1.316814,1.296874,0.6311747
Stasiun Meteorologi Perak I,96933,01/10/1987,24.2,35.8,29.4,64,0,8,2,6,1.091581,1.264909,1.275928,0.6070007
Stasiun Meteorologi Perak I,96933,02/10/1987,24.5,35.4,29.6,64,0,8,3,8,1.276739,1.295414,1.1847,0.468834
Stasiun Meteorologi Perak I,96933,03/10/1987,25,35.2,29.5,65,0,8,3,4,1.320932,1.271829,1.116591,0.3994083
Stasiun Meteorologi Perak I,96933,04/10/1987,24.6,35,29.9,62,0,8,2,5,1.335659,1.29593,1.130847,0.5128633
Stasiun Meteorologi Perak I,96933,05/10/1987,23.5,35.4,29.4,62,0,8,3,5,1.154834,1.440007,1.200145,0.6206195
Stasiun Meteorologi Perak I,96933,06/10/1987,23.6,36,30.1,53,0,8,3,6,1.224823,1.523857,1.290595,0.6598077
Stasiun Meteorologi Perak I,96933,07/10/1987,24.5,35.8,30.1,56,0,7.8,3,5,1.313838,1.533738,1.314988,0.7549285
Stasiun Meteorologi Perak I,96933,08/10/1987,24.6,36.2,29.5,56,0,8,2,3,1.560902,1.399006,1.300005,0.8237607
Stasiun Meteorologi Perak I,96933,09/10/1987,24.5,35.2,29.3,60,0,8,2,3,1.61355,1.366029,1.275256,0.8126202
Stasiun Meteorologi Perak I,96933,10/10/1987,24.5,33.8,28.8,60,0,8,2,4,1.621749,1.298516,1.155338,0.7778274
Stasiun Meteorologi Perak I,96933,11/10/1987,23.4,35.2,29.2,58,0,8,2,3,1.684528,1.234954,1.036739,0.7274193
Stasiun Meteorologi Perak I,96933,12/10/1987,23,31.6,30.6,52,0,8,3,4,1.720628,1.183039,0.9891874,0.7210105
Stasiun Meteorologi Perak I,96933,13/10/1987,22.2,35.2,29.7,56,0,8,3,4,1.62295,1.140641,1.007429,0.8144113
Stasiun Meteorologi Perak I,96933,14/10/1987,24,36,29.5,61,0,8,3,4,1.535254,1.089582,1.087375,0.9479756
Stasiun Meteorologi Perak I,96933,15/10/1987,25,36.2,30.4,56,0,8,3,5,1.327368,1.115103,1.164527,0.9674067
Stasiun Meteorologi Perak I,96933,16/10/1987,25.5,25.6,30.3,56,0,8,3,6,1.292686,1.07862,1.234223,1.047194
Stasiun Meteorologi Perak I,96933,17/10/1987,24.8,35.2,30.3,60,0,7.8,3,5,1.244151,1.025629,1.288405,1.086921
Stasiun Meteorologi Perak I,96933,18/10/1987,24,25.6,29.5,62,0,7.1,2,6,1.209608,0.9330897,1.248187,1.065176
Stasiun Meteorologi Perak I,96933,19/10/1987,23.8,35.8,30.3,58,0,8,2,3,1.159516,0.8216566,1.121614,0.9261876
Stasiun Meteorologi Perak I,96933,20/10/1987,23.5,35.4,30.5,55,0,8,2,3,1.163148,0.7217063,0.9525861,0.8910651
Stasiun Meteorologi Perak I,96933,21/10/1987,23.5,35.5,29.8,59,0,8,2,6,1.173699,0.550013,0.7893383,0.8771684
Stasiun Meteorologi Perak I,96933,22/10/1987,24.5,37.2,30.4,56,0,8,3,5,1.228202,0.4639427,0.8066957,1.028462
Stasiun Meteorologi Perak I,96933,23/10/1987,24.6,36.2,30.3,56,0,8,2,3,1.142938,0.4088595,0.8196017,1.16504
Stasiun Meteorologi Perak I,96933,24/10/1987,24.5,36.8,30.3,58,0,8,2,3,1.08008,0.3601611,0.7834188,1.2967
Stasiun Meteorologi Perak I,96933,25/10/1987,25,36.4,29.7,62,0,8,2,4,1.083971,0.5280107,0.9092844,1.243965
Stasiun Meteorologi Perak I,96933,26/10/1987,25,36.4,30.8,54,0,8,2,3,1.073306,0.6881861,1.115296,1.359009
Stasiun Meteorologi Perak I,96933,27/10/1987,25,37,31,58,0,8,2,3,1.149221,0.6549487,1.080055,1.285438
Stasiun Meteorologi Perak I,96933,28/10/1987,25.8,36.9,30.1,62,0,8,3,4,1.083928,0.6571386,1.019561,1.192285
Stasiun Meteorologi Perak I,96933,29/10/1987,25.8,35.4,30.9,59,0,7.3,2,3,1.234684,0.6440497,1.008073,1.141484
Stasiun Meteorologi Perak I,96933,30/10/1987,25.7,35.8,30.6,62,0,4.3,3,4,1.352276,0.6352169,0.9923022,1.159972
Stasiun Meteorologi Perak I,96933,31/10/1987,25.8,35.7,30.3,60,0,6.9,2,5,1.491789,0.6177658,0.9050324,1.185731
Stasiun Meteorologi Perak I,96933,01/11/1987,24.2,37,30.3,62,0,6.9,2,6,1.439356,0.5692717,0.7985731,1.25695
Stasiun Meteorologi Perak I,96933,02/11/1987,24.9,35.2,30,62,0,2,2,4,1.383465,0.5650555,0.7999349,1.193645
Stasiun Meteorologi Perak I,96933,03/11/1987,24.7,36.4,31.3,56,0,7.6,2,3,1.347634,0.5885992,0.7669771,1.099242
Stasiun Meteorologi Perak I,96933,04/11/1987,25.4,35.8,30.5,61,0,8,3,4,1.30516,0.6576875,0.8406925,1.169352
Stasiun Meteorologi Perak I,96933,05/11/1987,26,36.6,30.5,61,0,6.2,3,6,1.135463,0.6725282,0.9892673,1.231531
Stasiun Meteorologi Perak I,96933,06/11/1987,25,36.2,29.3,69,6,7.1,2,5,1.086051,0.6612871,1.044963,1.088409
Stasiun Meteorologi Perak I,96933,07/11/1987,25,34,29.2,74,0.6,7.7,3,4,0.7871694,0.6786298,0.984751,0.9933922
Stasiun Meteorologi Perak I,96933,08/11/1987,25,35.2,30.7,63,0,8,3,6,0.6903753,0.6905652,0.8943387,0.9008646
Stasiun Meteorologi Perak I,96933,09/11/1987,26.2,35,30.2,64,0,7.7,2,4,0.6891153,0.6495035,0.7939847,0.8058416
Stasiun Meteorologi Perak I,96933,10/11/1987,25.6,35.2,29.6,72,7.2,3.3,3,6,0.6477534,0.6126053,0.8562035,0.8536769
Stasiun Meteorologi Perak I,96933,11/11/1987,26.2,37.2,30.2,67,0,6,2,5,0.5655737,0.6559765,0.9395812,0.8930463
Stasiun Meteorologi Perak I,96933,12/11/1987,26.2,37,30.9,63,0,8,3,5,0.68737,0.7754409,1.014238,0.8001707
Stasiun Meteorologi Perak I,96933,13/11/1987,26,36.8,30.6,68,0,7.3,3,5,0.7463575,0.8332577,1.026048,0.7242158
Stasiun Meteorologi Perak I,96933,14/11/1987,25,37,30.5,65,0,5.9,2,4,0.7996703,0.9026035,1.074883,0.739041
Stasiun Meteorologi Perak I,96933,15/11/1987,24.6,35.9,30.2,60,0,4.2,3,6,0.8660683,0.9164451,0.9723085,0.7066992
Stasiun Meteorologi Perak I,96933,16/11/1987,25.6,35.4,29.9,62,0,4,2,3,0.9102615,0.9241229,0.9527814,0.6445935
Stasiun Meteorologi Perak I,96933,17/11/1987,25.5,36,30.8,60,0,7.2,2,3,0.8817446,0.9857241,1.020354,0.5652272
Stasiun Meteorologi Perak I,96933,18/11/1987,25,31.4,28.4,73,0,0,2,6,0.8811853,0.9955314,1.130531,0.6448146
Stasiun Meteorologi Perak I,96933,19/11/1987,25.2,34.4,30.3,62,0,5,3,5,0.9065078,0.9902754,1.135064,0.7114879
Stasiun Meteorologi Perak I,96933,20/11/1987,23.3,32,28.2,78,48.3,1.8,2,4,1.026209,1.101191,1.189595,0.7231694
Stasiun Meteorologi Perak I,96933,21/11/1987,24,32.4,27.2,81,4.3,5.6,2,5,1.210943,1.087502,1.21489,0.8032926
Stasiun Meteorologi Perak I,96933,22/11/1987,24.4,32.5,27.2,83,1.1,2.3,3,5,1.093982,1.020469,1.249891,0.9130754
Stasiun Meteorologi Perak I,96933,23/11/1987,25.2,35,29.2,76,0,4.8,2,3,0.8706374,0.9794129,1.24591,0.9385406
Stasiun Meteorologi Perak I,96933,24/11/1987,24.3,32.2,28.1,80,14.6,3.2,2,3,0.678793,0.9792414,1.231149,0.9251894
Stasiun Meteorologi Perak I,96933,25/11/1987,24.8,35.4,29.8,72,13,5.5,2,3,0.6917606,1.087889,1.270889,1.017155
Stasiun Meteorologi Perak I,96933,26/11/1987,23.8,37.4,29.4,76,76,5.9,2,3,0.7947087,1.10473,1.29761,1.092123
Stasiun Meteorologi Perak I,96933,27/11/1987,25.5,32.4,28.6,81,0.4,5.5,2,3,0.8354547,1.101378,1.335154,1.138922
Stasiun Meteorologi Perak I,96933,28/11/1987,25.6,34.4,28.7,78,0,4.2,2,3,0.8292592,1.068699,1.304409,1.183284
Stasiun Meteorologi Perak I,96933,29/11/1987,24.2,34,29.4,78,21.2,6.9,2,5,0.7562867,1.09245,1.315677,1.202659
Stasiun Meteorologi Perak I,96933,30/11/1987,25,32.2,28.6,83,0,7.5,2,4,0.6568126,1.16548,1.460721,1.191742
Stasiun Meteorologi Perak I,96933,01/12/1987,24.4,32.4,28.1,82,39.3,6.4,2,3,0.5709169,1.13497,1.379287,1.053185
Stasiun Meteorologi Perak I,96933,02/12/1987,25.5,34,29,76,4.5,8,3,5,0.7766261,1.099518,1.269588,0.9696356
Stasiun Meteorologi Perak I,96933,03/12/1987,24,33,29,78,30.4,5.4,3,5,0.889541,1.141022,1.160833,1.018811
Stasiun Meteorologi Perak I,96933,04/12/1987,24.6,32.2,28.8,81,19.5,5.6,2,8,0.9336742,1.185603,1.064587,1.012528
Stasiun Meteorologi Perak I,96933,05/12/1987,24.6,30.2,27.8,86,8.3,1.8,2,4,0.7746305,1.146525,0.913721,0.8432738
Stasiun Meteorologi Perak I,96933,06/12/1987,24.6,30.2,27.8,83,0.1,2,2,4,0.6642438,1.013998,0.8372959,0.7663721
Stasiun Meteorologi Perak I,96933,07/12/1987,24.8,33.2,28.6,79,0,6.4,2,4,0.6216443,0.9629111,0.9350797,0.9707564
Stasiun Meteorologi Perak I,96933,08/12/1987,24,32.2,27.2,85,21.2,4,2,4,0.6897298,0.9364184,0.9135548,1.072356
Stasiun Meteorologi Perak I,96933,09/12/1987,25.1,31.2,27.9,86,0.4,1.2,2,3,0.6677821,0.9493025,0.8110473,1.053404
Stasiun Meteorologi Perak I,96933,10/12/1987,23.4,34,27.7,83,58,4.9,3,3,0.5910726,0.9335679,0.7075509,1.032235
Stasiun Meteorologi Perak I,96933,11/12/1987,23.5,31,27.7,85,40.4,1.8,3,3,0.4137397,0.9950486,0.8741537,1.06497
Stasiun Meteorologi Perak I,96933,12/12/1987,23.5,30.2,26.6,92,14.1,0.8,3,3,0.3822109,1.110393,1.039122,0.9693918
Stasiun Meteorologi Perak I,96933,13/12/1987,24.4,28.4,27,92,9.6,0,2,3,0.3742968,1.172201,1.045094,0.8138261
Stasiun Meteorologi Perak I,96933,14/12/1987,24.5,31.6,28.3,82,0.2,1.9,3,5,0.4738448,1.13473,0.9761053,0.6589373
Stasiun Meteorologi Perak I,96933,15/12/1987,23,30.6,27,85,19.7,1,3,4,0.4863101,1.018223,0.9056764,0.6280577
Stasiun Meteorologi Perak I,96933,16/12/1987,24.7,29.4,26.4,83,0.5,1,3,5,0.5145003,0.9373325,0.8037874,0.6182849
Stasiun Meteorologi Perak I,96933,17/12/1987,24.2,32.6,28.8,76,4.8,5.2,3,6,0.3905747,0.922772,0.6940818,0.5178535
Stasiun Meteorologi Perak I,96933,18/12/1987,25,31,28.2,78,0,0,3,4,0.131148,0.9564692,0.6496852,0.3956383
Stasiun Meteorologi Perak I,96933,19/12/1987,22.8,32.8,27.7,78,8.8,7,2,8,5.37E-02,0.9237745,0.5625289,0.2645738
Stasiun Meteorologi Perak I,96933,20/12/1987,25,31.8,28.2,80,0.3,7.4,4,5,0.3087752,0.9385394,0.5529521,0.3247209
Stasiun Meteorologi Perak I,96933,21/12/1987,25.5,33,28.4,78,27.3,6.6,3,5,0.4471635,0.978267,0.6636086,0.347677
Stasiun Meteorologi Perak I,96933,22/12/1987,25.4,32.5,27.3,82,3.2,4.4,4,8,0.377636,0.9154136,0.6649693,0.2749535
Stasiun Meteorologi Perak I,96933,23/12/1987,24.4,32.2,28.3,78,2.8,3.8,3,5,0.3381239,0.9278885,0.7182519,0.3871036
Stasiun Meteorologi Perak I,96933,24/12/1987,25,32,27.3,83,0.4,5.9,3,10,0.326557,0.9560409,0.7071759,0.4272947
Stasiun Meteorologi Perak I,96933,25/12/1987,24.5,32.7,27.5,81,30.2,7.5,3,4,0.2123463,0.9270003,0.807044,0.4789099
Stasiun Meteorologi Perak I,96933,26/12/1987,24.5,32,28.3,74,0,4.8,3,4,0.1365088,0.8741887,0.844787,0.5613352
Stasiun Meteorologi Perak I,96933,27/12/1987,24,32.7,28.4,73,0,5.8,2,3,9.45E-02,0.7907678,0.8049954,0.5827325
Stasiun Meteorologi Perak I,96933,28/12/1987,25,33,29.2,73,4.5,7.8,2,4,4.73E-02,0.7584929,0.7896045,0.5985219
Stasiun Meteorologi Perak I,96933,29/12/1987,25,32.9,29,75,0,7.8,2,3,0.1001648,0.7354773,0.7118586,0.5624861
Stasiun Meteorologi Perak I,96933,30/12/1987,23.2,32.5,28.8,69,20,7.3,3,4,5.57E-02,0.7594589,0.7386229,0.5466993
Stasiun Meteorologi Perak I,96933,31/12/1987,23.8,32,28.4,78,40,7.2,3,4,-5.44E-02,0.7749657,0.7834358,0.5697135
Stasiun Meteorologi Perak I,96933,01/01/1988,26,33.6,29.2,77,0,7.3,2,4,-0.115511,0.7319598,0.7352697,0.5586056
Stasiun Meteorologi Perak I,96933,02/01/1988,24.6,32.4,28.9,77,20,6.9,2,3,5.18E-02,0.7101411,0.6640399,0.5226328
Stasiun Meteorologi Perak I,96933,03/01/1988,24.4,33.6,27.3,87,22.8,5.3,2,3,0.1017461,0.7769817,0.8367453,0.5529341
Stasiun Meteorologi Perak I,96933,04/01/1988,26.4,32.6,28.9,76,0,7,2,3,1.19E-02,0.7489828,0.8798506,0.5847269
Stasiun Meteorologi Perak I,96933,05/01/1988,23,32.2,27.8,84,65,4.2,2,3,-0.1119544,0.7266532,0.8604414,0.6369438
Stasiun Meteorologi Perak I,96933,06/01/1988,24.6,31.4,27.1,86,0,3.4,2,3,9.97E-02,0.7260009,0.858106,0.7238392
Stasiun Meteorologi Perak I,96933,07/01/1988,25.5,32,28.5,74,0,3.7,2,3,2.44E-02,0.6979718,0.8498329,0.8504244
Stasiun Meteorologi Perak I,96933,08/01/1988,24.5,32.6,28,79,2.3,3.7,2,4,-0.1934297,0.7695462,0.9710183,0.8525324
Stasiun Meteorologi Perak I,96933,09/01/1988,23.5,32.4,26.5,85,53.2,3.9,2,4,-0.2733021,0.7358009,1.0006,0.7895129
Stasiun Meteorologi Perak I,96933,10/01/1988,24,33.2,27.6,84,9.3,6.3,3,8,-0.2476173,0.5569572,0.9247711,0.7351376
Stasiun Meteorologi Perak I,96933,11/01/1988,24.5,34,27.1,85,12.7,7.5,2,4,-0.258846,0.416197,0.7602893,0.6058391
Stasiun Meteorologi Perak I,96933,12/01/1988,25.2,31.4,28.1,84,11.3,4.5,3,3,-0.3210454,0.3464807,0.6762987,0.599694
Stasiun Meteorologi Perak I,96933,13/01/1988,23.7,31,27.7,87,3.2,1.1,3,3,-0.437571,0.2876685,0.4648991,0.5067567
Stasiun Meteorologi Perak I,96933,14/01/1988,25,27,25.7,93,8.8,0,2,3,-0.3189585,0.2720597,0.3133414,0.4791604
Stasiun Meteorologi Perak I,96933,15/01/1988,25.2,31.6,27.7,86,0,2.8,2,3,-8.17E-02,0.4159965,0.3939255,0.6901393
Stasiun Meteorologi Perak I,96933,16/01/1988,25.4,33,28.1,81,0.3,4.4,2,3,0.1238359,0.5428065,0.5201669,0.791691
