"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156"
"119",36.1290766748499,-23.7081840873292,-29.0040112152931,23.2,23,23,35,35.2,35.7,33.2,33.3,32.9,28.53,29.25,28.71,27.7,27.99,27.92,73.57,69.65,82.1,83.06,0.407,0.381,0.442,2.133,2.323,2.733,2.4,2.097,2.5,1.613,10,8,10,10,8,10,8,-0.06,0.43,-0.15,1.57,0.49,0.76,0.95,36.1290766748499,-23.7081840873292,-29.0040112152931,21.4,23,23.4,32.6,33.3,34,32.9,35.8,28.53,27.7,28.49,27.99,27.7,27.69,27.92,73.57,69.65,72.32,83.06,0.552,0.357,2.133,2.323,2.097,2.5,2.161,1.613,8,10,8,8,-0.06,0.1,0.89,1.85,1.7,1.04,0.43,0.09,0.66,1.05,0.88,-0.15,0.78,1.64,1.7,1.57,0.49,0.76,0.95,0.92,1.11,36.1290766748499,-23.7081840873292,-29.0040112152931,21.4,23,NA,35.2,35.7,NA,NA,NA,32.9,NA,NA,29.25,28.71,27.7,28.49,27.99,NA,NA,NA,73.57,69.65,72.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,-0.15,NA,NA,NA,1.57,0.49,0.76,0.95,NA,NA
"120",-65.4840889856463,281.921798382561,-23.7081840873292,22.4,23.5,21.6,33.8,35,35.2,35.7,33.2,34,27.5,28.53,29.25,28.71,28.49,27.69,80.26,67.97,78,82.1,0.306,0.357,0.332,1.967,2.133,2.323,3.032,2.4,2.032,2.161,8,10,8,6,8,8,10,-0.13,0.68,-0.1,1.7,0.66,0.54,0.76,-65.4840889856463,281.921798382561,-23.7081840873292,23,21.6,23.4,32.4,33.2,33.2,34,33.4,27.5,28.71,27.96,28.49,27.99,27.66,27.69,80.26,67.97,69.65,82.1,0.56,0.497,1.967,2.133,2.4,2.032,2.5,2.161,10,8,8,8,-0.13,-0.06,0.13,0.89,1.85,1.7,0.68,-0.01,0.09,1.1,1.05,-0.1,0.45,1.29,1.64,1.7,0.66,0.54,0.76,1.14,0.92,-65.4840889856463,281.921798382561,-23.7081840873292,23,21.6,NA,35,35.2,NA,NA,NA,34,NA,NA,28.53,29.25,28.71,27.96,28.49,NA,NA,NA,80.26,67.97,69.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,-0.1,NA,NA,NA,1.7,0.66,0.54,0.76,NA,NA
"121",31.3827355448848,-177.832943431917,281.921798382561,22.7,23.2,21.7,33.5,33.8,35,35.2,32.6,33.2,27.44,27.5,28.53,29.25,27.96,27.66,81.16,68.77,75.53,78,0.335,0.497,0.381,2.645,1.967,2.133,2.677,3.032,2.167,2.5,10,8,10,8,10,8,8,-0.04,1.04,0.03,1.64,0.59,0.49,0.54,31.3827355448848,-177.832943431917,281.921798382561,23.5,21.7,22.4,33.2,32.6,33.3,33.2,32.9,27.44,29.25,27.46,27.96,28.49,27.7,27.66,81.16,68.77,67.97,78,0.513,0.543,2.645,1.967,3.032,2.167,2.032,2.5,10,10,10,8,-0.04,-0.13,-0.03,0.13,0.89,1.85,1.04,-0.08,-0.01,0.66,1.1,0.03,0.14,1.19,1.29,1.64,0.59,0.49,0.54,0.95,1.14,31.3827355448848,-177.832943431917,281.921798382561,23.5,21.7,NA,33.8,35,NA,NA,NA,33.2,NA,NA,27.5,28.53,29.25,27.46,27.96,NA,NA,NA,81.16,68.77,67.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,0.03,NA,NA,NA,1.64,0.59,0.49,0.54,NA,NA
"122",-32.5739639430513,214.828240016491,-177.832943431917,23,22.4,21.4,34,33.5,33.8,35,32.4,33.3,27.5,27.44,27.5,28.53,27.46,27.7,79.86,73.57,72.32,75.53,0.457,0.543,0.357,2.75,2.645,1.967,2.733,2.677,2.097,2.032,10,10,8,10,6,8,8,0.25,1.7,0.16,1.29,0.36,0.66,0.49,-32.5739639430513,214.828240016491,-177.832943431917,23.2,21.4,21.6,35.7,32.4,33.2,33.3,34,27.5,28.53,27.7,27.46,27.96,27.99,27.7,79.86,73.57,68.77,75.53,0.407,0.581,2.75,2.645,2.677,2.097,2.167,2.032,14,10,6,10,0.25,-0.04,0.19,-0.03,0.13,0.89,1.7,-0.24,-0.08,0.09,0.66,0.16,-0.01,1.04,1.19,1.29,0.36,0.66,0.49,0.76,0.95,-32.5739639430513,214.828240016491,-177.832943431917,23.2,21.4,NA,33.5,33.8,NA,NA,NA,33.3,NA,NA,27.44,27.5,28.53,27.7,27.46,NA,NA,NA,79.86,73.57,68.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,0.16,NA,NA,NA,1.29,0.36,0.66,0.49,NA,NA
"123",-23.5814982446614,87.7035538148211,214.828240016491,23,22.7,23,33.3,34,33.5,33.8,33.2,33.2,27.72,27.5,27.44,27.5,27.7,27.99,79.68,80.26,69.65,72.32,0.416,0.581,0.497,1.871,2.75,2.645,2.323,2.733,2.4,2.167,14,10,10,8,8,10,8,0.31,1.85,0.36,1.19,0.32,0.59,0.66,-23.5814982446614,87.7035538148211,214.828240016491,22.4,23,22.9,35.2,33.2,32.6,33.2,33.2,27.72,27.5,28.71,27.7,27.46,28.49,27.99,79.68,80.26,73.57,72.32,0.306,0.552,1.871,2.75,2.733,2.4,2.097,2.167,10,14,8,6,0.31,0.25,0.1,0.19,-0.03,0.13,1.85,-0.27,-0.24,-0.01,0.09,0.36,-0.15,0.78,1.04,1.19,0.32,0.59,0.66,0.54,0.76,-23.5814982446614,87.7035538148211,214.828240016491,22.4,23,NA,34,33.5,NA,NA,NA,33.2,NA,NA,27.5,27.44,27.5,28.71,27.7,NA,NA,NA,79.68,80.26,73.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,1.85,NA,NA,NA,NA,0.36,NA,NA,NA,1.19,0.32,0.59,0.66,NA,NA
"124",-111.052760546949,41.2374121363057,87.7035538148211,23,23,23.5,33,33.3,34,33.5,35.7,32.6,27.99,27.72,27.5,27.44,28.71,28.49,80.27,81.16,67.97,69.65,0.407,0.552,0.543,2.2,1.871,2.75,2.133,2.323,3.032,2.097,10,14,10,10,10,6,10,0.92,0.89,0.42,1.04,0.44,0.36,0.59,-111.052760546949,41.2374121363057,87.7035538148211,22.7,23.5,24,35,35.7,32.4,32.6,33.3,27.99,27.44,29.25,28.71,27.7,27.96,28.49,80.27,81.16,80.26,69.65,0.335,0.56,2.2,1.871,2.323,3.032,2.4,2.097,10,10,10,8,0.92,0.31,-0.06,0.1,0.19,-0.03,0.89,-0.2,-0.27,-0.08,-0.01,0.42,-0.1,0.45,0.78,1.04,0.44,0.36,0.59,0.49,0.54,-111.052760546949,41.2374121363057,87.7035538148211,22.7,23.5,NA,33.3,34,NA,NA,NA,32.6,NA,NA,27.72,27.5,27.44,29.25,28.71,NA,NA,NA,80.27,81.16,80.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,0.42,NA,NA,NA,1.04,0.44,0.36,0.59,NA,NA
"125",-43.5358108180394,9.83721634775407,41.2374121363057,24,23,23.2,33.6,33,33.3,34,35.2,32.4,28.53,27.99,27.72,27.5,29.25,27.96,76.32,79.86,68.77,67.97,0.529,0.56,0.581,2.645,2.2,1.871,1.967,2.133,2.677,2.4,10,10,14,8,8,8,6,0.96,0.13,0.77,0.78,0.64,0.32,0.36,-43.5358108180394,9.83721634775407,41.2374121363057,23,23.2,23,33.8,35.2,33.2,32.4,33.2,28.53,27.5,28.53,29.25,28.71,27.46,27.96,76.32,79.86,81.16,67.97,0.457,0.513,2.645,2.2,2.133,2.677,3.032,2.4,8,10,8,10,0.96,0.92,-0.13,-0.06,0.1,0.19,0.13,-0.1,-0.2,-0.24,-0.08,0.77,0.03,0.14,0.45,0.78,0.64,0.32,0.36,0.66,0.49,-43.5358108180394,9.83721634775407,41.2374121363057,23,23.2,NA,33,33.3,NA,NA,NA,32.4,NA,NA,27.99,27.72,27.5,28.53,29.25,NA,NA,NA,76.32,79.86,81.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,0.77,NA,NA,NA,0.78,0.64,0.32,0.36,NA,NA
"126",243.256357355746,-10.5903292282076,9.83721634775407,23.1,23,22.4,33.3,33.6,33,33.3,35,33.2,27.97,28.53,27.99,27.72,28.53,27.46,77.8,79.68,73.57,68.77,0.473,0.513,0.552,2.533,2.645,2.2,2.645,1.967,2.733,3.032,8,10,10,10,10,10,8,0.91,-0.03,0.91,0.45,0.78,0.44,0.32,243.256357355746,-10.5903292282076,9.83721634775407,23,22.4,21.6,33.5,35,35.7,33.2,32.6,27.97,27.72,27.5,28.53,29.25,27.7,27.46,77.8,79.68,79.86,68.77,0.416,0.407,2.533,2.645,1.967,2.733,2.677,3.032,8,8,10,8,0.91,0.96,-0.04,-0.13,-0.06,0.1,-0.03,0.33,-0.1,-0.27,-0.24,0.91,0.16,-0.01,0.14,0.45,0.78,0.44,0.32,0.59,0.66,243.256357355746,-10.5903292282076,9.83721634775407,23,22.4,NA,33.6,33,NA,NA,NA,33.2,NA,NA,28.53,27.99,27.72,27.5,28.53,NA,NA,NA,77.8,79.68,79.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA,-0.03,NA,NA,NA,NA,0.91,NA,NA,NA,0.45,0.78,0.44,0.32,NA,NA
"127",-61.2085558561027,-41.371669960451,-10.5903292282076,21.3,24,22.7,32.5,33.3,33.6,33,33.8,35.7,26.93,27.97,28.53,27.99,27.5,27.7,70.81,80.27,80.26,73.57,0.584,0.407,0.56,2.516,2.533,2.645,2.75,2.645,2.323,2.677,8,8,10,10,8,8,10,0.64,0.19,0.55,0.14,0.5,0.64,0.44,-61.2085558561027,-41.371669960451,-10.5903292282076,23,22.7,21.7,34,33.8,35.2,35.7,32.4,26.93,27.99,27.44,27.5,28.53,28.71,27.7,70.81,80.27,79.68,73.57,0.407,0.306,2.516,2.533,2.645,2.323,2.733,2.677,7,8,8,10,0.64,0.91,0.25,-0.04,-0.13,-0.06,0.19,0.35,0.33,-0.2,-0.27,0.55,0.36,-0.15,-0.01,0.14,0.5,0.64,0.44,0.36,0.59,-61.2085558561027,-41.371669960451,-10.5903292282076,23,22.7,NA,33.3,33.6,NA,NA,NA,35.7,NA,NA,27.97,28.53,27.99,27.44,27.5,NA,NA,NA,70.81,80.27,79.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,0.55,NA,NA,NA,0.14,0.5,0.64,0.44,NA,NA
"128",42.2332663090724,20.6152052129934,-41.371669960451,22,23.1,23,32.8,32.5,33.3,33.6,33.5,35.2,27.68,26.93,27.97,28.53,27.44,28.71,70.58,76.32,81.16,80.26,0.577,0.306,0.513,2.968,2.516,2.533,1.871,2.75,2.133,2.733,7,8,8,14,10,10,8,0.4,0.1,0.28,-0.01,0.36,0.78,0.64,42.2332663090724,20.6152052129934,-41.371669960451,24,23,21.4,33.3,33.5,35,35.2,33.2,27.68,28.53,27.5,27.44,27.5,29.25,28.71,70.58,76.32,80.27,80.26,0.529,0.335,2.968,2.516,2.75,2.133,2.323,2.733,8,7,10,8,0.4,0.64,0.31,0.25,-0.04,-0.13,0.1,0.82,0.35,-0.1,-0.2,0.28,0.42,-0.1,-0.15,-0.01,0.36,0.78,0.64,0.32,0.36,42.2332663090724,20.6152052129934,-41.371669960451,24,23,NA,32.5,33.3,NA,NA,NA,35.2,NA,NA,26.93,27.97,28.53,27.5,27.44,NA,NA,NA,70.58,76.32,80.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,0.28,NA,NA,NA,-0.01,0.36,0.78,0.64,NA,NA
"129",-27.9949328359691,-20.161405433182,20.6152052129934,22.4,21.3,23,34.1,32.8,32.5,33.3,34,35,28.22,27.68,26.93,27.97,27.5,29.25,64.23,77.8,79.86,81.16,0.583,0.335,0.407,3.2,2.968,2.516,2.2,1.871,1.967,2.323,8,7,8,10,10,8,10,0.19,-0.06,0.07,-0.15,0.33,0.5,0.78,-27.9949328359691,-20.161405433182,20.6152052129934,23.1,23,23,33,34,33.8,35,35.7,28.22,27.97,27.72,27.5,27.44,28.53,29.25,64.23,77.8,76.32,81.16,0.473,0.457,3.2,2.968,1.871,1.967,2.133,2.323,9,8,10,10,0.19,0.4,0.92,0.31,0.25,-0.04,-0.06,1.02,0.82,0.33,-0.1,0.07,0.77,0.03,-0.1,-0.15,0.33,0.5,0.78,0.44,0.32,-27.9949328359691,-20.161405433182,20.6152052129934,23.1,23,NA,32.8,32.5,NA,NA,NA,35,NA,NA,27.68,26.93,27.97,27.72,27.5,NA,NA,NA,64.23,77.8,76.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,-0.06,NA,NA,NA,NA,0.07,NA,NA,NA,-0.15,0.33,0.5,0.78,NA,NA
"130",-90.335121363684,36.1290766748499,-20.161405433182,23.6,22,23,36,34.1,32.8,32.5,33.3,33.8,29.66,28.22,27.68,26.93,27.72,28.53,61.26,70.81,79.68,79.86,0.59,0.457,0.306,3.032,3.2,2.968,2.645,2.2,2.645,2.133,9,8,7,10,14,10,8,0.41,-0.13,0.32,-0.1,0.22,0.36,0.5,-90.335121363684,36.1290766748499,-20.161405433182,21.3,23,23.5,33.6,33.3,33.5,33.8,35.2,29.66,26.93,27.99,27.72,27.5,27.5,28.53,61.26,70.81,77.8,79.86,0.584,0.416,3.032,3.2,2.2,2.645,1.967,2.133,9,9,14,10,0.41,0.19,0.96,0.92,0.31,0.25,-0.13,0.49,1.02,0.35,0.33,0.32,0.91,0.16,0.03,-0.1,0.22,0.36,0.5,0.64,0.44,-90.335121363684,36.1290766748499,-20.161405433182,21.3,23,NA,34.1,32.8,NA,NA,NA,33.8,NA,NA,28.22,27.68,26.93,27.99,27.72,NA,NA,NA,61.26,70.81,77.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,-0.13,NA,NA,NA,NA,0.32,NA,NA,NA,-0.1,0.22,0.36,0.5,NA,NA
"131",-152.879642191849,-65.4840889856463,36.1290766748499,24.4,22.4,24,36.8,36,34.1,32.8,33,33.5,30.02,29.66,28.22,27.68,27.99,27.5,67.07,70.58,80.27,79.68,0.41,0.416,0.335,2.467,3.032,3.2,2.533,2.645,2.75,1.967,9,9,8,8,10,10,10,0.25,-0.04,0.2,0.03,0.31,0.33,0.36,-152.879642191849,-65.4840889856463,36.1290766748499,22,24,23.2,33.3,33,34,33.5,35,30.02,27.68,28.53,27.99,27.72,27.44,27.5,67.07,70.58,70.81,79.68,0.577,0.407,2.467,3.032,2.645,2.75,2.645,1.967,13,9,10,14,0.25,0.41,0.91,0.96,0.92,0.31,-0.04,0.27,0.49,0.82,0.35,0.2,0.55,0.36,0.16,0.03,0.31,0.33,0.36,0.78,0.64,-152.879642191849,-65.4840889856463,36.1290766748499,22,24,NA,36,34.1,NA,NA,NA,33.5,NA,NA,29.66,28.22,27.68,28.53,27.99,NA,NA,NA,67.07,70.58,70.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,-0.04,NA,NA,NA,NA,0.2,NA,NA,NA,0.03,0.31,0.33,0.36,NA,NA
"132",86.5998271415154,31.3827355448848,-65.4840889856463,23.1,23.6,23.1,35.8,36.8,36,34.1,33.6,34,28.86,30.02,29.66,28.22,28.53,27.44,74.13,64.23,76.32,80.27,0.416,0.407,0.457,2.194,2.467,3.032,2.516,2.533,1.871,2.645,13,9,9,8,10,14,10,0.05,0.25,0.12,0.16,0.4,0.22,0.33,86.5998271415154,31.3827355448848,-65.4840889856463,22.4,23.1,22.4,32.5,33.6,33.3,34,33.8,28.86,28.22,27.97,28.53,27.99,27.5,27.44,74.13,64.23,70.58,80.27,0.583,0.529,2.194,2.467,2.533,1.871,2.75,2.645,13,13,10,10,0.05,0.25,0.64,0.91,0.96,0.92,0.25,0.13,0.27,1.02,0.82,0.12,0.28,0.42,0.36,0.16,0.4,0.22,0.33,0.5,0.78,86.5998271415154,31.3827355448848,-65.4840889856463,22.4,23.1,NA,36.8,36,NA,NA,NA,34,NA,NA,30.02,29.66,28.22,27.97,28.53,NA,NA,NA,74.13,64.23,70.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,0.12,NA,NA,NA,0.16,0.4,0.22,0.33,NA,NA
"133",313.77758397979,-32.5739639430513,31.3827355448848,23.3,24.4,21.3,33.4,35.8,36.8,36,33.3,33.3,27.19,28.86,30.02,29.66,27.97,27.5,83.19,61.26,77.8,76.32,4.487,0.529,0.416,2.226,2.194,2.467,2.968,2.516,2.2,2.75,13,13,9,7,8,10,14,-0.08,0.31,0.21,0.36,0.43,0.31,0.22,313.77758397979,-32.5739639430513,31.3827355448848,23.6,21.3,22.7,32.8,33.3,33,33.3,33.5,27.19,29.66,26.93,27.97,28.53,27.72,27.5,83.19,61.26,64.23,76.32,0.59,0.473,2.226,2.194,2.516,2.2,1.871,2.75,10,13,8,10,-0.08,0.05,0.4,0.64,0.91,0.96,0.31,0.17,0.13,0.49,1.02,0.21,0.07,0.77,0.42,0.36,0.43,0.31,0.22,0.36,0.5,313.77758397979,-32.5739639430513,31.3827355448848,23.6,21.3,NA,35.8,36.8,NA,NA,NA,33.3,NA,NA,28.86,30.02,29.66,26.93,27.97,NA,NA,NA,83.19,61.26,64.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,0.21,NA,NA,NA,0.36,0.43,0.31,0.22,NA,NA
"134",-77.706404256607,-23.5814982446614,-32.5739639430513,23.2,23.1,22,33.3,33.4,35.8,36.8,32.5,33,27.1,27.19,28.86,30.02,26.93,27.72,83.79,67.07,70.81,77.8,4.443,0.473,0.407,2.556,2.226,2.194,3.2,2.968,2.645,1.871,10,13,13,8,8,10,10,-0.24,0.92,0.15,0.42,0.54,0.4,0.31,-77.706404256607,-23.5814982446614,-32.5739639430513,24.4,22,23,34.1,32.5,33.6,33,34,27.1,30.02,27.68,26.93,27.97,27.99,27.72,83.79,67.07,61.26,77.8,0.41,0.584,2.556,2.226,2.968,2.645,2.2,1.871,18,10,8,8,-0.24,-0.08,0.19,0.4,0.64,0.91,0.92,0.16,0.17,0.27,0.49,0.15,0.32,0.91,0.77,0.42,0.54,0.4,0.31,0.33,0.36,-77.706404256607,-23.5814982446614,-32.5739639430513,24.4,22,NA,33.4,35.8,NA,NA,NA,33,NA,NA,27.19,28.86,30.02,27.68,26.93,NA,NA,NA,83.79,67.07,61.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,NA,NA,NA,NA,NA,0.92,NA,NA,NA,NA,0.15,NA,NA,NA,0.42,0.54,0.4,0.31,NA,NA
"135",172.165725765127,-111.052760546949,-23.5814982446614,22.7,23.3,22.4,33.2,33.3,33.4,35.8,32.8,33.6,26.88,27.1,27.19,28.86,27.68,27.99,84.29,74.13,70.58,70.81,3.646,0.584,0.529,2,2.556,2.226,3.032,3.2,2.533,2.2,18,10,13,9,7,8,10,-0.73,0.96,0.12,0.77,0.22,0.43,0.4,172.165725765127,-111.052760546949,-23.5814982446614,23.1,22.4,23,36,32.8,33.3,33.6,33.3,26.88,28.86,28.22,27.68,26.93,28.53,27.99,84.29,74.13,67.07,70.81,0.416,0.577,2,2.556,3.2,2.533,2.645,2.2,14,18,7,8,-0.73,-0.24,0.41,0.19,0.4,0.64,0.96,0.04,0.16,0.13,0.27,0.12,0.2,0.55,0.91,0.77,0.22,0.43,0.4,0.22,0.33,172.165725765127,-111.052760546949,-23.5814982446614,23.1,22.4,NA,33.3,33.4,NA,NA,NA,33.6,NA,NA,27.1,27.19,28.86,28.22,27.68,NA,NA,NA,84.29,74.13,67.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.73,NA,NA,NA,NA,NA,0.96,NA,NA,NA,NA,0.12,NA,NA,NA,0.77,0.22,0.43,0.4,NA,NA
"136",-121.287572707179,-43.5358108180394,-111.052760546949,23.5,23.2,23.6,33,33.2,33.3,33.4,34.1,33.3,27.76,26.88,27.1,27.19,28.22,28.53,80.57,83.19,64.23,70.58,5.357,0.577,0.473,2.517,2,2.556,2.467,3.032,2.516,2.645,14,18,10,9,8,8,8,-0.85,0.91,0.13,0.91,0.31,0.54,0.43,-121.287572707179,-43.5358108180394,-111.052760546949,23.3,23.6,23,36.8,34.1,32.5,33.3,33,27.76,27.19,29.66,28.22,27.68,27.97,28.53,80.57,83.19,74.13,70.58,4.487,0.583,2.517,2,3.032,2.516,2.533,2.645,8,14,8,7,-0.85,-0.73,0.25,0.41,0.19,0.4,0.91,0.08,0.04,0.17,0.13,0.13,0.12,0.28,0.55,0.91,0.31,0.54,0.43,0.31,0.22,-121.287572707179,-43.5358108180394,-111.052760546949,23.3,23.6,NA,33.2,33.3,NA,NA,NA,33.3,NA,NA,26.88,27.1,27.19,29.66,28.22,NA,NA,NA,80.57,83.19,74.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.85,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,0.13,NA,NA,NA,0.91,0.31,0.54,0.43,NA,NA
"137",-111.549548627508,243.256357355746,-43.5358108180394,20.8,22.7,24.4,33.6,33,33.2,33.3,36,32.5,27.1,27.76,26.88,27.1,29.66,27.97,74.97,83.79,61.26,64.23,7.197,0.583,0.584,2.29,2.517,2,2.194,2.467,2.968,2.533,8,14,18,13,9,7,8,-0.68,0.64,0.32,0.55,0.4,0.22,0.54,-111.549548627508,243.256357355746,-43.5358108180394,23.2,24.4,24,35.8,36,32.8,32.5,33.6,27.1,27.1,30.02,29.66,28.22,26.93,27.97,74.97,83.79,83.19,64.23,4.443,0.59,2.29,2.517,2.467,2.968,2.516,2.533,8,8,9,8,-0.68,-0.85,0.05,0.25,0.41,0.19,0.64,0.17,0.08,0.16,0.17,0.32,0.21,0.07,0.28,0.55,0.4,0.22,0.54,0.4,0.31,-111.549548627508,243.256357355746,-43.5358108180394,23.2,24.4,NA,33,33.2,NA,NA,NA,32.5,NA,NA,27.76,26.88,27.1,30.02,29.66,NA,NA,NA,74.97,83.79,83.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.68,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,0.32,NA,NA,NA,0.55,0.4,0.22,0.54,NA,NA
"138",-90.4872997722002,-61.2085558561027,243.256357355746,20.2,23.5,23.1,32.9,33.6,33,33.2,36.8,32.8,26.79,27.1,27.76,26.88,30.02,26.93,72.23,84.29,67.07,61.26,7.373,0.59,0.577,2,2.29,2.517,2.226,2.194,3.2,2.516,8,8,14,13,9,8,7,-0.62,0.4,0.4,0.28,0.37,0.31,0.22,-90.4872997722002,-61.2085558561027,243.256357355746,22.7,23.1,23.1,33.4,36.8,34.1,32.8,33.3,26.79,26.88,28.86,30.02,29.66,27.68,26.93,72.23,84.29,83.79,61.26,3.646,0.41,2,2.29,2.194,3.2,2.968,2.516,6,8,9,9,-0.62,-0.68,-0.08,0.05,0.25,0.41,0.4,-0.09,0.17,0.04,0.16,0.4,0.15,0.32,0.07,0.28,0.37,0.31,0.22,0.43,0.4,-90.4872997722002,-61.2085558561027,243.256357355746,22.7,23.1,NA,33.6,33,NA,NA,NA,32.8,NA,NA,27.1,27.76,26.88,28.86,30.02,NA,NA,NA,72.23,84.29,83.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.62,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,0.4,NA,NA,NA,0.28,0.37,0.31,0.22,NA,NA
"139",26.8364590956463,42.2332663090724,-61.2085558561027,19.6,20.8,23.3,36.4,32.9,33.6,33,35.8,34.1,26.29,26.79,27.1,27.76,28.86,27.68,69.16,80.57,74.13,67.07,7.594,0.41,0.583,2.323,2,2.29,2.556,2.226,3.032,2.968,6,8,8,10,13,9,8,-0.65,0.19,0.35,0.07,0.18,0.4,0.31,26.8364590956463,42.2332663090724,-61.2085558561027,23.5,23.3,21.3,33.3,35.8,36,34.1,32.5,26.29,27.76,27.19,28.86,30.02,28.22,27.68,69.16,80.57,84.29,67.07,5.357,0.416,2.323,2,2.226,3.032,3.2,2.968,9,6,13,9,-0.65,-0.62,-0.24,-0.08,0.05,0.25,0.19,-0.3,-0.09,0.08,0.04,0.35,0.12,0.2,0.32,0.07,0.18,0.4,0.31,0.54,0.43,26.8364590956463,42.2332663090724,-61.2085558561027,23.5,23.3,NA,32.9,33.6,NA,NA,NA,34.1,NA,NA,26.79,27.1,27.76,27.19,28.86,NA,NA,NA,69.16,80.57,84.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.65,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,0.35,NA,NA,NA,0.07,0.18,0.4,0.31,NA,NA
"140",-19.8726561387324,-27.9949328359691,42.2332663090724,19.2,20.2,23.2,33.3,36.4,32.9,33.6,33.4,36,26.57,26.29,26.79,27.1,27.19,28.22,67.35,74.97,83.19,74.13,7.903,0.416,0.59,2.645,2.323,2,2,2.556,2.467,3.2,9,6,8,18,13,9,9,-0.74,0.41,0.33,0.32,0.44,0.37,0.4,-19.8726561387324,-27.9949328359691,42.2332663090724,20.8,23.2,22,33.2,33.4,36.8,36,32.8,26.57,27.1,27.1,27.19,28.86,29.66,28.22,67.35,74.97,80.57,74.13,7.197,4.487,2.645,2.323,2.556,2.467,3.032,3.2,8,9,13,13,-0.74,-0.65,-0.73,-0.24,-0.08,0.05,0.41,-0.23,-0.3,0.17,0.08,0.33,0.13,0.12,0.2,0.32,0.44,0.37,0.4,0.22,0.54,-19.8726561387324,-27.9949328359691,42.2332663090724,20.8,23.2,NA,36.4,32.9,NA,NA,NA,36,NA,NA,26.29,26.79,27.1,27.1,27.19,NA,NA,NA,67.35,74.97,80.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.74,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,0.33,NA,NA,NA,0.32,0.44,0.37,0.4,NA,NA
